"Darbinieks","Slodze","Alga"
24330,1.623,782.86
22404,1.689,782.92
24023,1.536,782.96
8581,1.631,782.98
145,1,783
17664,1.592,783
11355,1.1,783.05
24368,1.659,783.06
4901,1.506,783.1
21685,1.724,783.11
17439,1.517,783.15
21022,1.529,783.15
8279,1.609,783.19
9865,1.57,783.2
13343,1.399,783.2
21687,1,783.2
19515,1.531,783.22
6896,1.834,783.28
25052,1.674,783.28
19882,1.72,783.3
7664,1.394,783.43
287,1.711,783.53
23377,1.54,783.54
406,1.781,783.62
6948,1.296,783.63
25349,1.555,783.64
22412,1.345,783.68
23332,1.371,783.73
21776,1.567,783.74
24800,1.668,783.74
1841,1.487,783.78
6890,1.512,783.79
17774,1.389,783.8
20142,1.735,783.8
8848,3.276,783.81
20010,1.532,783.82
24339,1.582,783.85
17227,1.423,783.94
7357,1.46,783.97
16837,1.434,783.97
17742,1.508,784.03
15211,1.565,784.04
9044,1,784.05
22819,1.517,784.07
8213,1.508,784.11
10641,1.606,784.15
23788,1.485,784.15
5728,1.673,784.21
1574,1.556,784.22
9775,1.68,784.24
11599,1.463,784.25
5519,1.566,784.26
12500,1.429,784.29
23535,1.752,784.32
2623,1.669,784.34
12846,1.645,784.37
8916,1.836,784.4
8238,1.719,784.47
18803,1.868,784.48
17541,1.286,784.49
23363,0,784.5
2341,1.598,784.51
19666,1.564,784.51
5616,1.284,784.52
9005,1.503,784.56
6247,1.413,784.6
20667,1.643,784.6
13015,1.429,784.67
16485,1.508,784.74
5792,1.737,784.77
9696,1.796,784.77
3758,1.765,784.78
17735,1.379,784.79
11730,1.864,784.8
22779,1.734,784.8
19098,1.519,784.84
13665,1.648,784.86
15716,1.507,784.86
6353,1.349,784.91
12785,1.881,784.93
14990,1.512,784.93
7131,1.757,784.94
24240,1.423,784.97
5517,1.119,784.98
3574,1.095,785
4724,1,785
6137,1.496,785.04
6957,1.737,785.08
11220,1.38,785.08
1680,1.562,785.1
17598,1.596,785.13
5276,1.817,785.14
15925,0,785.16
17718,1.403,785.16
5284,1.738,785.2
4233,1.654,785.21
5462,1.572,785.21
20075,1.571,785.21
20677,1.124,785.21
10264,1.777,785.25
12942,1.381,785.26
7536,1.524,785.29
11077,1.87,785.3
13905,1.51,785.3
6684,1.828,785.33
4809,1.39,785.43
25373,1.73,785.46
15087,1.496,785.5
10630,1.563,785.51
1182,1.485,785.53
1236,1.364,785.54
2745,1.482,785.61
11124,1.658,785.61
9618,1.766,785.68
24706,1.477,785.74
16552,1.476,785.75
4377,1.827,785.77
23600,1.622,785.8
15704,1.572,785.9
4914,1.496,785.93
9144,1.621,785.99
549,1.586,786
7370,1.759,786
7838,1.501,786
15960,1,786
11566,1.424,786.07
3463,1.238,786.09
936,1.696,786.11
20765,1.728,786.13
703,1.294,786.14
24579,1.721,786.18
4718,1.358,786.21
2312,1.568,786.29
14488,1.673,786.29
9306,1.437,786.32
13936,1.334,786.34
17755,1.798,786.36
4487,1.74,786.45
1617,1.56,786.48
21263,1.51,786.54
19198,1.521,786.59
25228,1.397,786.72
12760,1.845,786.74
13025,1.741,786.77
25403,1.38,786.87
12957,1.697,786.89
8122,1.731,786.9
791,1.429,786.97
10687,1.704,786.97
10031,1.72,787.04
2194,1.611,787.05
24186,1.476,787.1
107,1.464,787.14
18345,1.751,787.16
8276,1.575,787.18
17311,1.248,787.2
10342,1.715,787.21
10014,1.403,787.27
19588,1,787.27
8004,1.875,787.3
21383,1.672,787.35
9679,1.475,787.38
8709,1.771,787.39
14891,1.313,787.4
3879,1.716,787.44
20360,1.658,787.5
16190,1.831,787.53
13501,1.558,787.58
5002,1.43,787.62
4327,1.433,787.69
21707,1.429,787.71
9158,1.723,787.78
1143,1.524,787.81
12979,1.524,787.81
21743,1.733,787.81
10449,1.637,787.82
12215,1.429,787.93
14153,1.315,788.03
2734,1.744,788.04
14923,1.445,788.06
11446,1.322,788.17
6954,1.496,788.22
16473,1.476,788.26
2001,1.3,788.3
1454,1.745,788.33
23437,1.508,788.34
11253,1.75,788.34
7022,1.719,788.37
3894,1.525,788.39
14805,1.806,788.4
14841,1.588,788.45
15188,1.603,788.45
10023,1.498,788.48
8341,1.745,788.49
8667,1.707,788.49
14842,1.535,788.53
20650,1.733,788.57
14403,1.607,788.58
4359,1.364,788.63
2893,1.24,788.64
11656,1.588,788.67
14414,1.471,788.74
15774,1.123,788.8
10945,1.732,788.84
14048,1.513,788.84
3456,1.678,788.88
21270,1.678,788.88
8393,1.708,788.96
8288,1.679,788.97
9013,1.322,789.01
22925,1.578,789.05
14150,1.588,789.1
1784,1.29,789.12
5823,1.857,789.2
16089,1.643,789.22
19399,1.607,789.22
25113,1.794,789.26
10484,1.512,789.27
18800,1.512,789.27
3229,1.35,789.29
25292,1.048,789.29
11154,1.27,789.3
11054,1.566,789.36
2507,1.367,789.37
13473,1.363,789.41
21465,1.35,789.42
16832,1.791,789.51
5481,1.792,789.52
21919,1.43,789.52
12411,1.714,789.55
19576,1.748,789.55
23670,1.495,789.63
337,1.58,789.65
14543,1.495,789.65
20718,1.823,789.66
15381,1.233,789.69
3299,1.763,789.74
6006,1.584,789.74
16433,1.49,789.78
15078,1.482,789.8
19311,1.717,789.8
8871,1.725,789.81
9816,1.66,789.85
1357,1.881,789.86
16213,1.426,789.91
2620,1.792,789.97
19017,1.534,789.97
20771,1.429,789.97
22467,1.378,789.98
18589,1.637,789.99
18808,1.426,790.02
4050,1.346,790.07
6433,1.691,790.1
7314,1.436,790.11
15482,1.504,790.11
6675,1.133,790.17
19860,1.397,790.27
7352,1.604,790.28
21968,1.717,790.28
22982,1.722,790.3
3854,1.604,790.39
4114,1.348,790.41
20324,1.584,790.43
6990,1.514,790.45
10047,1.742,790.48
10629,1.676,790.49
13788,1.595,790.52
13661,1.261,790.61
6394,1.565,790.63
1544,1.537,790.64
17302,1.624,790.66
23959,1.424,790.66
24858,1.595,790.67
4087,1.496,790.7
18066,1.56,790.72
19734,1.81,790.72
2859,1.766,790.75
17303,1.296,790.84
21047,1.75,790.91
17455,1.75,790.95
19030,1.32,790.99
23039,1.498,790.99
21738,1,791
22620,1.476,791.02
19006,1.614,791.04
5877,1.692,791.05
23637,1.286,791.05
10701,1.476,791.06
7748,1.7,791.09
11954,1.615,791.12
14552,1.354,791.13
11144,1.747,791.21
15356,1.671,791.23
117,1.631,791.24
7726,1.628,791.26
16792,1.751,791.31
6671,1.4,791.4
9678,1.884,791.4
8033,1.546,791.42
23992,1.816,791.44
1902,1.529,791.52
11266,1.777,791.53
1615,1.71,791.58
17358,1.643,791.59
3921,1.631,791.61
5848,1.632,791.7
8090,1.777,791.74
8398,1.489,791.75
1990,1.55,791.78
6266,1.753,791.84
7725,1.595,791.84
3910,1.508,791.86
23529,1.719,791.87
3352,1.611,791.89
11809,1.633,791.94
17120,1.753,791.97
5633,1.405,792.05
16315,1.719,792.13
21293,1.238,792.14
4038,1.72,792.15
1488,1.436,792.16
6634,1.534,792.18
22651,1.394,792.21
17720,1.619,792.22
10761,1.894,792.24
23426,1.564,792.24
24954,1.299,792.27
18638,1.49,792.31
4367,1.552,792.32
14457,1.522,792.33
23987,1.447,792.33
20132,1.887,792.34
23912,1.768,792.35
24184,1.505,792.36
11737,1.565,792.37
3645,1.06,792.4
25003,1.309,792.49
2497,1.727,792.51
11831,1.627,792.54
18271,1.605,792.54
19145,1.524,792.58
9353,1.46,792.62
2710,1.645,792.68
10685,1.481,792.68
3798,1.381,792.71
23979,1.516,792.73
187,1.777,792.75
5634,1.531,792.77
12491,1.784,792.89
886,1.557,792.94
513,1.574,792.96
15758,1.641,792.96
22716,1.58,792.98
20609,1.831,792.99
3989,1.342,793.03
8895,1.604,793.06
15451,1.43,793.06
6434,1.574,793.08
7399,1.3,793.08
20053,1.44,793.1
7486,1.527,793.11
15999,1.337,793.13
16025,1.525,793.22
10148,1.65,793.25
1343,1.483,793.29
15037,1.566,793.3
22170,1.714,793.33
24646,1.542,793.4
7115,1.663,793.47
11390,1.469,793.49
11541,1.845,793.49
22043,1.556,793.49
6,1.755,793.52
358,1.846,793.58
14257,1.565,793.6
25127,1.3,793.63
7970,1.757,793.65
14797,1.9,793.67
8007,1.433,793.73
19388,1.78,793.75
3261,1.485,793.76
7771,1.328,793.81
11070,1.89,793.88
305,1.832,793.9
461,1.633,793.92
2112,1.321,793.92
13896,1.68,793.93
6677,1.406,793.94
21720,1.288,793.95
9550,1.757,794
9317,1.722,794.03
7765,1.444,794.05
23576,1.53,794.08
19253,1.503,794.15
9064,1.346,794.16
18263,1.526,794.16
24628,1.923,794.18
10986,1.891,794.2
5570,1.481,794.24
6330,1.701,794.25
8111,1.891,794.26
13974,1.714,794.29
17856,1.541,794.34
20669,1.559,794.39
11001,1.892,794.5
11099,1.889,794.69
10592,1.517,794.8
13552,1.569,794.81
8005,1.538,794.82
2006,1.057,794.86
10468,1.574,794.88
22945,1.415,794.92
21962,1.691,794.95
1388,1.506,794.97
10678,1.452,794.99
6822,1.679,795
23069,2.666,795
23721,2.666,795
3917,1.807,795.03
10608,1.528,795.03
10541,1.428,795.04
19119,1.524,795.1
14908,1.3,795.11
1694,1.428,795.12
8925,1.884,795.12
5391,1.76,795.13
13009,1.38,795.16
11651,1.381,795.18
16660,1.716,795.31
17580,1.379,795.32
24674,1,795.39
8168,1.643,795.43
14754,1.524,795.53
16289,1.545,795.54
6934,1.262,795.55
4286,1.354,795.58
8484,1.61,795.59
644,1.73,795.64
3925,1.715,795.67
10144,1.527,795.73
13018,1.401,795.74
14618,1.761,795.74
14705,1.651,795.77
13543,1.857,795.8
361,1.714,795.82
24220,1.524,795.85
4093,1.592,795.86
13162,1.494,795.86
23517,1.488,795.86
5843,1.328,795.87
454,1.452,795.94
4326,1.764,795.94
20212,1.599,795.94
11897,1.694,795.96
21174,1.529,795.98
10347,1.895,796
1730,1.845,796.03
14601,1.678,796.03
10760,1.94,796.06
18958,1.226,796.08
9996,1.805,796.1
8642,1.896,796.12
22280,1.454,796.14
9507,1.597,796.14
848,1.429,796.15
13507,1.762,796.15
15439,1.633,796.16
21180,1.522,796.22
15795,1.414,796.24
20764,1.521,796.24
14416,1.829,796.38
6464,1.659,796.43
13919,1.19,796.43
23880,1.681,796.43
4453,1.51,796.44
11181,1.451,796.49
12143,1.716,796.5
24980,1.51,796.51
318,1.763,796.53
21204,1.709,796.55
3267,1.639,796.57
6692,1.874,796.6
10730,1.782,796.63
17736,1.763,796.63
671,1.575,796.65
20925,1.546,796.67
11631,1,796.68
24923,1.816,796.72
16429,1.275,796.73
3086,1.581,796.76
20716,1.698,796.79
4541,1.619,796.8
13148,1.588,796.8
18155,1.725,796.84
19430,1.614,796.87
19937,1.726,796.89
8134,1.476,796.91
16482,1.439,796.92
864,1.542,796.93
11666,1.363,796.93
13914,1.587,797
5865,1.582,797.04
16633,1.581,797.04
24518,1.766,797.05
14162,1.898,797.08
16726,1.589,797.1
7215,1.552,797.23
24849,1.468,797.26
19208,1.383,797.28
3589,1.269,797.29
18046,1.753,797.32
21650,1.641,797.32
12020,1.211,797.35
16984,1.533,797.35
11327,1.511,797.45
9192,1.476,797.47
20787,1.464,797.48
22409,1.565,797.48
24237,1.813,797.52
14582,1.25,797.56
6526,1.583,797.76
1889,1.623,797.77
4746,1.74,797.82
11424,1.333,797.83
15209,1.883,797.84
17356,1.497,797.94
4969,1,797.96
12777,1.871,798.05
4930,1.418,798.08
25180,1.736,798.11
141,1.774,798.13
24764,1.592,798.13
15142,1.9,798.18
20245,1.663,798.26
11298,1.49,798.28
2361,1.406,798.29
5021,1.19,798.29
9857,1.663,798.29
19101,1.892,798.29
19548,1.276,798.29
13372,1.755,798.35
16790,1.634,798.35
5906,1.618,798.37
11071,1.413,798.43
539,1.37,798.44
6605,1.45,798.46
8608,1.535,798.48
25521,1.474,798.53
23159,1.348,798.54
16569,1.579,798.57
10892,1.638,798.6
18347,1.516,798.6
21050,1.53,798.61
18190,1.53,798.68
21411,1.607,798.69
16404,1.53,798.71
3030,1.539,798.72
25444,1.467,798.73
8522,0.698,798.74
16977,1.807,798.74
16668,1.422,798.83
24232,1.701,798.87
450,1.556,798.88
15067,1.657,798.9
25263,1.54,798.91
17418,1.81,798.92
24544,1.768,799.01
352,1.44,799.05
13926,1.549,799.06
24696,1.516,799.07
5351,1.7,799.11
2874,1.768,799.17
15944,1.534,799.24
24218,1.687,799.25
8950,1.694,799.27
3426,1.707,799.3
14942,1.371,799.32
10465,1.722,799.34
594,1.277,799.35
23438,1.189,799.38
10248,1.698,799.4
1850,1.467,799.42
20640,1.635,799.43
24274,1.683,799.49
757,1.765,799.55
22900,1.514,799.55
23483,1.66,799.62
7649,1.113,799.63
16576,1.276,799.64
22273,1.381,799.73
21581,1.775,799.77
18910,1.589,799.86
11766,1.77,799.89
10069,1.73,799.91
20435,1.361,799.96
13098,1.732,799.97
20155,1.401,799.97
12076,1.77,799.99
995,0,800
5355,1,800
10905,1,800
10946,1.905,800
14288,1.905,800
14466,1,800
15855,1.905,800
16442,1.905,800
19799,1.905,800
21309,1.19,800
21521,1.905,800
22886,1.444,800.05
19060,1.594,800.08
7751,1.667,800.16
19940,1.739,800.23
24009,1.588,800.25
19318,1.308,800.28
4955,1.693,800.3
4445,1.562,800.31
17967,1.241,800.33
13177,1.596,800.41
3805,1.313,800.44
312,1.88,800.46
19824,1.581,800.48
23501,1.461,800.5
23699,1.65,800.51
5199,1.333,800.6
8519,1.333,800.6
9999,1.494,800.6
16459,1.651,800.6
21159,1.333,800.6
21635,1.333,800.6
25183,1.333,800.6
25295,1,800.61
4248,1.565,800.63
8984,1.655,800.63
10160,1.565,800.63
12738,1.84,800.63
12349,1.589,800.64
1470,1.735,800.66
6788,1.429,800.79
10018,1.634,800.8
14607,1.43,800.81
2253,1.841,800.94
1567,1.306,800.98
16028,1.353,800.99
622,1.635,801.03
1101,1.693,801.04
12758,1.542,801.05
8212,1.701,801.11
10919,1.508,801.22
105,1.571,801.33
17871,1.445,801.35
16354,1.598,801.36
2358,1.827,801.37
23111,1.497,801.43
9431,1.545,801.47
25132,1.633,801.47
7483,1.578,801.48
25256,1.603,801.49
5163,1.583,801.53
2787,1.864,801.54
2147,1.622,801.55
2086,1.771,801.56
13013,1.743,801.59
5344,1.676,801.67
5054,1.664,801.74
25087,1.394,801.8
22521,1.665,801.84
2949,1.496,801.88
12707,1.544,801.9
25165,1.41,801.9
24730,1.774,801.97
9799,1.732,801.98
12549,1.471,802
13083,1.42,802.02
19584,1.802,802.06
22291,1.595,802.07
18667,1.682,802.09
15779,1.261,802.12
2376,1.48,802.25
5010,1.383,802.28
3825,1.783,802.32
24608,1.669,802.33
2161,1.546,802.37
21847,1.67,802.38
5773,1.545,802.43
15819,1.537,802.43
4108,1.703,802.45
1962,1.36,802.46
19049,1.25,802.5
24011,1.481,802.52
8816,1.592,802.56
17510,1.619,802.56
24486,1.777,802.66
3212,1.429,802.67
5381,1.488,802.7
19114,1.218,802.7
10984,1.405,802.73
21876,1.394,802.91
22987,1.501,802.91
24075,1.3,802.94
6607,1.69,802.98
19167,1.709,803.01
6243,1.62,803.23
20486,1.396,803.27
20662,1.519,803.29
8824,1.209,803.3
16371,1.728,803.3
16389,1.64,803.31
9549,1.487,803.38
2847,1.271,803.39
18002,1.593,803.44
23223,1.508,803.5
8809,1.238,803.53
9015,1.405,803.53
12699,1.759,803.56
7829,1.582,803.61
18275,1.406,803.63
22926,1.415,803.64
25504,1.56,803.68
917,1.698,803.71
8169,1.601,803.72
24229,1.623,803.74
3638,1.599,803.79
7034,1.381,803.79
7531,1.608,803.9
10097,1.61,803.96
15496,0.96,804
14737,1.786,804.02
3599,1.641,804.08
7987,1.592,804.1
7036,1.58,804.19
13713,1.547,804.22
18458,1.727,804.22
17390,1.753,804.3
21042,1.787,804.3
17538,1.483,804.38
14785,1.443,804.42
4858,1.543,804.43
11420,1.568,804.44
10918,1.764,804.47
1705,1.609,804.52
7214,1.171,804.59
4032,1.334,804.6
11833,1.467,804.67
4922,1.415,804.78
22976,1.858,804.81
15178,1.479,804.83
5996,1.303,804.85
21393,1.693,804.87
8231,1.476,804.89
1353,1.666,805
18948,1.561,805.06
2264,1.63,805.07
23164,1.677,805.07
21129,1.744,805.12
7149,1.533,805.13
17591,1.546,805.13
11502,1.605,805.14
23564,1.671,805.18
25360,1.503,805.2
20854,1.774,805.23
4873,1.535,805.28
14608,1.44,805.3
18031,1.122,805.3
4339,1.573,805.33
20501,1.678,805.35
9553,1.787,805.37
6584,1.873,805.39
21005,1.708,805.4
23645,1.752,805.41
12725,1.667,805.42
22879,1.416,805.42
5701,1.891,805.44
4128,1.709,805.47
10979,1.672,805.48
15608,1.834,805.56
19717,1.55,805.57
20758,1.642,805.57
18213,1.702,805.61
6540,1.526,805.62
2921,1.707,805.64
25061,1.552,805.67
2492,1.429,805.72
23705,1.447,805.72
12253,1.495,805.74
392,1.54,805.75
1104,1.861,805.79
13176,1.363,805.85
23884,1.583,805.92
24163,1.775,805.92
2091,1.755,805.94
20593,1.353,805.95
23935,1.382,805.98
25190,1.499,806
15014,1.89,806.02
1839,1.639,806.05
3213,1.653,806.08
19075,1.786,806.14
18506,1.884,806.17
22480,1.524,806.2
16156,1.619,806.29
2851,1.78,806.32
13071,1.664,806.32
21377,1.645,806.33
2764,1.875,806.33
7264,1.607,806.34
1381,1.37,806.44
15749,1.434,806.46
21251,1.623,806.46
23683,1.554,806.49
18468,1.554,806.51
18794,1.552,806.56
6374,1.491,806.62
1704,1.517,806.68
19961,1.54,806.69
14057,1.601,806.72
17031,1.728,806.73
14646,1.52,806.76
17689,1.515,806.81
23541,1.375,806.81
13451,1.608,806.84
1752,1,806.87
15938,1.855,806.94
4966,1.668,806.95
17961,1.787,807.03
8482,1.537,807.05
5441,1.574,807.09
9298,1.921,807.09
17714,1.503,807.16
5820,1.682,807.18
12078,1.717,807.19
15740,1.429,807.21
16965,1.333,807.21
4599,1.707,807.23
9295,1.746,807.28
10929,1.286,807.29
22978,1.503,807.29
2568,1.562,807.3
19764,1.825,807.31
25004,1.784,807.34
11687,1.58,807.35
18831,1.752,807.42
6471,1.51,807.44
11438,1.535,807.45
15883,1.748,807.46
19738,1.641,807.49
22795,1.661,807.51
4523,1.83,807.6
17468,1.602,807.6
17223,1.631,807.61
22793,1.868,807.66
17612,1.226,807.73
21918,1.694,807.76
19839,1.476,807.81
7164,1.543,807.86
20705,1.52,807.87
19699,1.562,807.88
1095,1.723,808.02
8670,1.757,808.15
3105,1.814,808.18
18696,1.796,808.2
24095,1.854,808.21
24177,1.902,808.31
24212,1.604,808.32
18834,1.1,808.36
6089,1.75,808.41
21697,1.439,808.43
16509,1.486,808.46
7643,1.789,808.51
1781,1.595,808.54
4630,1.637,808.54
5264,1.827,808.54
16681,1.46,808.55
10150,1.796,808.67
21998,1.772,808.69
22891,1.344,808.69
18376,1.503,808.75
25539,1.662,808.78
3692,1.796,808.8
12698,1.723,808.8
19407,1.298,808.82
4085,1.668,808.91
7572,1.619,808.92
20151,1.555,808.94
25138,1.555,808.94
17092,1.491,808.96
1833,1.721,808.98
7343,1.774,808.98
19521,1.521,809.04
12523,1.663,809.07
21881,1.28,809.09
18014,1.627,809.11
2828,1.493,809.13
13027,1.476,809.15
18268,1.754,809.21
22421,1.551,809.25
10311,1.686,809.33
5187,1.551,809.35
18724,1.564,809.35
20743,1.68,809.35
14471,1.556,809.37
867,1.418,809.38
12354,1.556,809.38
16081,1.662,809.4
8940,1.705,809.44
11356,1.254,809.46
15813,1.791,809.48
8096,1.768,809.52
18122,1.31,809.54
14890,1.587,809.56
12812,1.817,809.63
20683,1.683,809.65
5289,1.707,809.67
14252,1.531,809.68
9830,1.429,809.73
11624,1.5,809.73
22215,1.649,809.74
8909,1.54,809.75
5625,1.394,809.76
15730,1.781,809.8
20264,1.414,809.8
11207,1.746,809.81
24874,1.705,809.81
20803,1.462,809.83
1728,1.766,809.84
6474,1.508,809.85
21533,1.63,809.88
14937,1.328,809.96
11595,1.614,810.02
3425,1.862,810.03
12574,1.552,810.04
15631,1.452,810.07
524,1.62,810.08
3409,1.564,810.09
4473,1.523,810.15
16216,1.397,810.29
853,1.452,810.32
12502,1.563,810.34
18992,1.615,810.35
8970,1.645,810.36
20092,1.544,810.36
19790,1.699,810.38
7870,1.646,810.39
16297,1.646,810.39
6122,1.882,810.4
22010,1.615,810.4
22766,1.794,810.48
23733,1.442,810.49
24894,1.726,810.53
17522,1.408,810.54
14208,1.55,810.55
8125,1.709,810.56
5263,1.288,810.61
17592,1.387,810.65
379,1.156,810.67
15179,1.547,810.7
11632,1.429,810.71
22517,1.608,810.72
14313,1.552,810.75
17146,3.106,810.79
22439,1.04,810.81
19568,1.767,810.86
715,0,810.87
16640,1.475,810.95
4798,1.876,811
15304,1.042,811.01
21441,1.726,811.11
898,1.639,811.12
19862,0,811.15
24367,1.3,811.2
17513,1.508,811.23
17810,1.419,811.24
2603,1.706,811.27
25434,1.381,811.34
11195,1.734,811.35
4054,1.774,811.36
13782,1.53,811.37
21540,1.796,811.42
17500,1.673,811.43
9876,1.61,811.44
24310,1.352,811.44
12248,1.585,811.48
19401,1.562,811.48
6829,1.618,811.51
13500,1.636,811.55
22677,1.334,811.56
25267,1.32,811.57
22694,1.444,811.59
16870,1.112,811.66
8255,1.476,811.67
8808,1.787,811.67
24430,1.57,811.68
2692,1.583,811.69
4674,1.247,811.73
10661,1.356,811.74
572,1.709,811.76
10426,1.226,811.77
10874,1.663,811.79
9771,1.394,811.84
19998,1.605,811.89
11965,1.31,811.9
19963,1.476,811.9
1772,1.555,811.94
9126,1.301,811.94
24853,1.726,811.96
20871,1.34,811.98
22374,1.095,812.04
21715,1.609,812.08
6360,1.365,812.13
10010,1.33,812.13
17351,1.548,812.14
11716,1.558,812.15
18990,1.771,812.15
4563,1.337,812.19
15054,1.559,812.2
2910,1.74,812.22
6623,1.333,812.27
8185,1.572,812.31
14407,1.728,812.34
8081,1.524,812.38
15971,1.74,812.38
2019,1.163,812.42
21795,1.798,812.44
11914,1.524,812.54
22016,1.935,812.56
6693,1.799,812.59
16746,1.406,812.62
22847,1.401,812.63
17210,1.797,812.77
4816,1.544,812.78
5372,1.5,812.8
9294,1.592,812.85
751,1.603,812.86
10330,1.626,812.86
13140,1.558,812.87
8246,1.333,812.88
15468,1.552,812.92
23986,1.435,812.93
372,1.472,812.97
23508,1.687,813
18110,1.653,813.04
14134,1.658,813.1
5120,1.534,813.12
3737,1.333,813.13
15375,1.713,813.14
3082,1.836,813.24
445,1.805,813.31
9529,1.969,813.31
14329,1.444,813.33
13312,1.627,813.37
18211,1.633,813.39
22417,1.606,813.39
24519,1.606,813.39
23557,1.724,813.42
13259,1.287,813.43
17924,1.331,813.43
22828,1.544,813.44
18600,1.731,813.48
15139,1.374,813.5
14765,1.742,813.51
4255,1.614,813.53
10384,1.576,813.53
11710,1.446,813.54
17616,1.709,813.57
10850,1.469,813.66
20430,1.565,813.67
6127,1.598,813.71
22497,1.762,813.73
1049,1.684,813.77
19609,1.487,813.83
3348,1.286,813.89
18943,1.599,813.9
12966,1.588,813.92
18775,1.73,813.96
12394,1.346,813.97
350,1.429,814
10337,1.638,814.06
7535,1.802,814.07
18531,1.676,814.12
20840,1.384,814.12
12506,1.713,814.19
23971,1.575,814.19
20534,1.785,814.21
14286,1.707,814.22
20680,1.791,814.25
15189,1.72,814.26
21144,1.533,814.28
20188,1.357,814.29
23810,1.381,814.29
5537,1.744,814.37
7622,1.557,814.39
3609,1.69,814.49
15029,1.671,814.52
4095,1.789,814.53
4679,1.548,814.54
11275,1.272,814.68
6843,1.546,814.73
12133,1.592,814.75
12576,1.48,814.8
21805,1.499,814.82
12107,1.558,814.84
8458,1.571,814.86
13580,1.476,814.86
25162,1.76,814.97
18440,1.765,814.98
15966,1.374,815.05
21580,1.734,815.11
22969,1.507,815.11
9233,1.51,815.14
4727,1.51,815.15
4122,1.562,815.16
8575,1.505,815.19
1563,1.771,815.22
8360,1.465,815.26
17336,1.891,815.26
11415,1.758,815.27
14598,1.562,815.27
24291,1.861,815.31
21185,1.716,815.32
7812,1.543,815.35
13925,1.572,815.38
3997,1.735,815.45
6085,1.774,815.47
15474,1.509,815.47
14982,1.492,815.51
19433,1.536,815.56
25274,1.914,815.58
23104,1.618,815.62
7248,1.619,815.64
12469,1.446,815.68
24085,1.682,815.81
1718,1.805,815.82
5746,1.338,815.87
23092,1.545,815.89
22818,1.626,815.95
21742,1.446,815.99
11121,1.7,816
22455,0.095,816
11261,1.627,816.02
22189,1.511,816.05
5414,1.657,816.06
24513,1.655,816.07
17411,1.379,816.08
25104,1.573,816.09
5308,1.385,816.1
123,1.678,816.12
3724,1.729,816.12
8832,1.436,816.13
4135,1.679,816.16
16933,1.415,816.2
19793,1.583,816.26
20341,1.8,816.27
8077,1.694,816.29
2964,1.661,816.34
21897,1.674,816.34
4941,1.53,816.37
16791,1.807,816.42
22153,1.807,816.44
13854,1.41,816.46
12784,1.549,816.48
2240,1.821,816.52
23796,1.645,816.54
25253,1.763,816.58
9604,1.524,816.59
11934,1.482,816.59
9335,1.604,816.64
10267,1.815,816.66
13445,1.333,816.67
3701,1.431,816.71
12359,1.62,816.72
16261,1.534,816.73
4822,1.512,816.74
19976,1.731,816.77
19483,1.541,816.81
13030,1.586,816.84
10053,1.285,816.85
15867,1.661,816.85
20269,1,816.87
23081,1.768,816.9
1755,1.316,816.94
8845,1.489,816.95
21772,3.372,816.96
10310,1.904,816.98
18416,1.607,817.01
11274,1.401,817.03
11387,1.787,817.05
24569,1.271,817.08
17150,1.739,817.31
8556,1.694,817.36
11949,1.605,817.36
4298,1.322,817.43
10123,1.893,817.44
25172,1.738,817.46
23668,1.65,817.47
10649,1.839,817.5
16889,1.854,817.51
5662,1.694,817.55
19875,1.582,817.57
23067,1.732,817.57
9141,1.498,817.64
20769,1.514,817.72
24148,1.514,817.72
19290,1.669,817.76
11134,1.538,817.77
12191,1.517,817.82
15395,1.716,817.83
6028,1.608,817.87
18709,1.456,817.9
6908,1.905,817.96
24769,1.689,818.04
1245,1.401,818.08
11623,1.401,818.08
18935,1.401,818.08
13466,1.582,818.09
14549,1.601,818.2
25442,1.295,818.27
23809,1.333,818.33
7681,1.327,818.35
14523,1.568,818.35
25476,1.757,818.37
10481,1.755,818.45
759,1.581,818.47
2515,1.707,818.48
7438,1.428,818.48
23051,1.606,818.49
8224,1.568,818.51
3526,1.605,818.52
11216,1.67,818.53
5182,1.734,818.55
23915,1.337,818.55
18477,1.714,818.56
21373,1.371,818.59
6023,1.662,818.6
828,1.649,818.65
6552,1.442,818.66
8299,1.804,818.68
24390,1.376,818.75
3700,1.625,818.78
8675,1.655,818.78
11899,1.555,818.79
3097,1.578,818.82
25303,1.769,818.82
2378,1.84,818.88
15244,1.33,818.91
740,1.159,818.99
3705,1.476,818.99
21132,1,819
16819,1.775,819.07
25041,1.914,819.07
6262,1.758,819.14
8053,1.771,819.16
22845,1.503,819.16
562,1.47,819.2
20580,1.429,819.26
5428,1.585,819.32
2594,1.28,819.33
1435,1.599,819.35
2143,1.787,819.35
1731,2.453,819.4
13510,1.748,819.4
16995,1.286,819.41
16996,1.362,819.45
1522,1.503,819.48
9632,1.626,819.5
13409,1.744,819.5
16551,1.355,819.5
6316,1.345,819.55
24617,1.742,819.64
5835,1.654,819.65
22805,1.691,819.66
4204,1.694,819.68
12305,1.596,819.71
19231,1.414,819.72
9232,1.287,819.77
6963,1.471,819.79
2458,1.814,819.8
9886,1.814,819.81
4944,1.77,819.85
9183,1,819.85
699,1.871,819.86
2509,1.76,819.93
17757,1.536,819.93
14555,1.646,819.94
13532,1.513,819.96
19929,1.853,819.96
5322,1.905,820
