,,"1. ""Latvijas Krievu savienība""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2. Jaunā konservatīvā partija",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3. Rīcības partija",,,,,,,,,,,,,,,,,,,,,,,,,,"4. Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5. ""PROGRESĪVIE""",,,,,,,,,,,,,,,,,,,,,,"6. ""Latvijas centriskā partija""",,,,"7. ""LSDSP/KDS/GKL""",,,,,,,,,,,,,,,,,,,,,,,,"8. No sirds Latvijai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9. ""Saskaņa"" sociāldemokrātiskā partija",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10. Attīstībai/Par!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11. Latvijas Reģionu Apvienība",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12. ""Latviešu Nacionālisti""",,,,,,,,,,,,,,"13. Jaunā VIENOTĪBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14. Par Alternatīvu",,,,,,"15. Politiskā partija ""KPV LV""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16. Zaļo un Zemnieku savienība",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Krāslavas novads","518. KRĀSLAVAS NOVADA DOME",39,1,22,3,26,1,16,3,19,1,20,2,15,2,14,1,12,1,16,2,15,2,11,1,13,1,9,3,15,2,12,1,13,0,5,0,9,0,4,0,11,0,3,0,3,0,1,0,3,0,1,0,5,0,1,0,3,0,1,1,1,1,1,1,4,1,2,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,11,3,12,3,5,3,4,3,3,3,2,4,2,3,8,2,2,3,2,3,2,4,6,2,2,3,2,3,3,3,3,3,2,4,3,0,3,0,3,0,2,0,2,0,2,0,2,0,4,0,2,0,2,0,2,0,0,0,1,0,2,0,1,0,3,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,20,119,8,51,17,79,19,41,17,53,20,56,20,39,17,62,18,33,18,44,19,33,22,36,18,32,17,112,23,39,16,33,16,9,5,2,0,1,1,3,1,2,1,5,1,7,1,2,1,1,1,2,2,1,1,3,1,1,1,2,1,4,1,3,1,3,3,16,2,8,2,5,1,7,2,4,2,5,1,4,1,4,1,3,2,4,1,5,1,4,1,4,1,4,1,5,1,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,7,0,6,3,7,0,6,0,7,1,6,0,7,0,6,0,6,0,6,0,6,11,4,0,6,0,7,0,6,0,6,0,0,0,0,0,0,12,4,13,7,9,4,22,6,9,4,10,4,12,3,8,5,7,5,15,6,8,3,9,2,6,3,6,5,7,2,7,3,10,5,84,24,15,54,19,47,14,52,13,27,32,49,13,51,5,51,7,50,6,49,7,51,85,29,7,51,26,43,4,51,8,52,5,51
"Krāslavas novads","519. KRĀSLAVAS VALSTS ĢIMNĀZIJA",16,0,4,0,6,0,2,0,2,0,1,0,3,0,3,0,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,8,2,4,1,5,3,2,2,10,0,2,4,2,1,2,1,3,3,1,4,1,3,0,3,4,1,0,4,0,3,1,4,1,5,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,4,1,4,0,4,0,5,2,4,2,4,1,4,1,1,0,3,0,4,0,3,5,3,1,4,1,4,2,2,1,2,0,2,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,61,1,31,1,52,1,31,2,29,3,43,3,31,4,30,3,22,1,23,3,26,2,23,3,21,1,69,8,20,3,24,3,10,0,3,0,4,1,2,0,2,0,4,0,4,0,3,0,1,0,1,0,1,0,1,1,1,0,1,2,1,2,1,2,3,2,6,1,2,1,3,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,2,3,2,8,2,5,3,5,4,4,2,3,3,4,3,6,2,3,2,3,1,4,1,2,2,3,1,2,2,2,1,23,10,5,9,5,8,7,7,9,6,13,8,8,3,2,7,2,5,3,6,2,5,25,4,3,4,8,6,3,5,3,7,6,5
"Krāslavas novads","520. VARAVĪKSNES VIDUSSKOLA",24,2,15,2,14,2,12,2,12,1,13,1,10,2,12,1,11,1,11,1,12,20,11,1,10,1,11,1,11,1,9,3,12,5,3,5,9,5,6,5,11,4,2,5,4,5,3,5,6,2,0,5,4,5,2,6,5,5,2,5,3,5,2,5,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,1,1,0,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,107,4,51,4,88,9,46,6,45,4,59,6,43,8,64,5,35,5,41,5,34,6,28,6,30,6,136,13,38,7,30,7,15,3,1,1,1,2,3,1,4,0,2,1,3,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,8,3,0,1,0,2,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,0,7,1,3,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,4,4,2,4,2,4,6,5,4,4,3,4,3,4,2,4,3,4,5,4,3,4,2,4,2,4,2,4,2,4,3,4,2,4,51,11,6,13,8,14,9,12,11,9,20,8,9,9,6,12,8,11,6,10,6,9,50,12,8,10,11,12,6,11,7,14,6,11
"Krāslavas novads","521. PAGASTA PĀRVALDE",2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,0,10,1,4,0,7,1,4,0,6,1,8,1,3,0,4,1,3,0,4,0,4,1,4,0,3,0,7,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,3,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,2,3,0,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,12,6,2,9,2,7,2,7,3,8,3,8,1,8,1,8,1,8,1,8,1,8,25,1,2,7,2,6,1,7,1,7,2,6
"Krāslavas novads","526. PAGASTA PĀRVALDE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,3,0,3,0,4,0,3,1,2,1,2,1,3,1,3,1,2,1,2,1,4,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,2,5,0,4,0,4,0,4,0,4,0,4,0,5,0,4,0,4,1,4,0,4,0,4,14,0,1,4,0,4,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,1,2,1,2,1,2,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,10,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,1,2,4,2,2,0,0,1,4,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,6,8,4,8,4,10,5,8,10,7,9,5,3,10,5,7,2,9,3,9,32,7,6,8,3,9,3,8,4,9,3,7
"Krāslavas novads","531. PAGASTA PĀRVALDE",10,0,7,0,6,0,3,0,5,0,3,0,4,0,4,0,3,0,3,0,3,0,3,0,4,0,4,0,4,0,3,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,7,0,3,0,7,1,4,0,4,0,4,0,4,0,6,1,3,0,4,2,3,0,3,0,3,0,11,1,3,1,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,1,1,1,1,1,0,2,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,7,3,7,2,4,2,4,4,4,2,3,2,3,2,3,2,3,2,3,3,16,0,4,2,5,3,3,3,4,4,4,3
"Krāslavas novads","532. TAUTAS NAMS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,0,2,0,8,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,1,7,0,4,2,2,1,3,0,3,0,4,1,1,2,2,1,2,1,24,3,1,0,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,0,1,0,1,0,2,0,2,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,1,0,1,1,3,0,2,1,1,1,1,1,0,1,0,1,0,1,0,1,5,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,3,4,0,1,0,1,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,3,2,4,2,5,2,3,4,3,4,3,2,3,2,3,7,4,2,1,2,2,2,1,2,1,2,2,2,1,2,1,19,10,3,8,2,5,3,4,3,5,28,0,1,3,2,3,1,4,2,4,2,3,12,3,2,4,2,6,2,4,1,6,1,4
"Krāslavas novads","533. PAGASTA PĀRVALDE",2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,2,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,10,2,12,0,11,0,11,0,14,0,9,0,9,0,10,0,10,0,9,0,9,0,11,0,15,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,0,3,2,3,2,3,2,2,2,5,2,2,2,2,1,1,0,1,1,2,3,6,0,1,0,1,0,2,0,1,0,2,0
"Krāslavas novads","534. PAGASTA PĀRVALDE",3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,8,0,7,0,7,0,3,0,7,0,4,0,6,0,3,0,6,0,4,0,4,0,3,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,24,1,1,3,5,1,0,2,5,2,5,2,0,4,1,2,0,2,0,4,0,4,28,2,1,2,1,3,1,2,1,2,1,1
"Krāslavas novads","536. PAGASTA PĀRVALDE",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,2,0,1,0,2,0,1,0,2,0,1,0,1,0,1,0,3,0,2,0,1,0,5,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,2,4,0,0,0,4,0,0,0,0,2,0,0,4,0,3,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,2,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,1,2,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4,1,4,0,3,0,2,2,2,0,2,1,8,2,3,1,2,1,6,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,33,8,9,18,4,14,3,13,12,6,9,12,5,12,3,12,3,12,4,12,3,13,36,6,4,11,4,11,4,13,3,14,3,12
"Krāslavas novads","539. SAIETU NAMS",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,5,0,3,0,3,0,2,0,2,0,3,0,1,0,3,0,4,0,1,0,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,1,1,1,2,1,0,1,1,0,3,0,0,1,0,1,0,1,0,1,0,1,6,1,0,1,0,1,0,1,0,1,1,0
"Krāslavas novads","540. TAUTAS NAMS",3,0,3,0,2,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,14,2,12,3,18,2,14,2,14,2,19,1,16,1,13,1,12,1,12,1,12,1,12,1,12,1,14,1,12,1,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,8,2,11,2,9,2,13,2,21,2,9,2,8,2,7,2,8,2,9,2,30,1,9,1,9,1,7,1,9,1,7,1
"Krāslavas novads","541. PAGASTA PĀRVALDE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,0,3,0,3,0,3,0,1,0,1,0,1,0,3,0,3,0,2,0,1,0,1,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,5,1,8,0,5,0,4,0,5,0,5,0,4,0,4,0,5,0,4,0,4,0,5,0,6,0,4,0,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,2,1,2,1,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,2,3,6,3,4,2,2,2,12,4,0,3,0,4,2,3,1,2,1,2,0,4,1,3,1,2,1,2,1,3,24,4,1,11,1,11,2,11,2,10,3,10,1,11,1,11,1,10,1,9,1,10,42,5,1,9,1,9,2,10,1,10,1,10
"Krāslavas novads","545. KULTŪRAS NAMS",5,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,3,0,2,0,3,0,1,1,2,0,2,0,1,1,2,0,2,0,1,1,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,23,3,12,3,16,3,10,4,13,2,15,3,11,2,13,2,9,3,12,2,12,2,13,2,10,3,20,1,10,1,11,0,2,2,1,0,1,0,2,0,1,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,2,2,2,0,2,1,0,0,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,3,4,2,0,4,0,4,1,2,0,4,1,4,0,4,0,4,0,4,8,1,1,4,0,4,0,4,0,4,0,0,0,0,0,0,2,0,3,0,1,0,3,0,2,0,2,0,2,0,1,0,1,0,2,1,1,0,1,0,1,0,1,0,2,0,1,0,1,0,25,5,7,5,5,3,5,3,4,2,11,2,4,2,2,2,2,2,2,2,2,2,24,4,2,2,6,3,2,2,2,3,2,2
